ID,revolutions,humidity,vibration
17,89.877,73.673,19
17,89.873,73.673,19
17,89.87,73.673,19
17,89.866,73.672,19.01
17,89.862,73.672,19.01
17,89.858,73.672,19.01
17,89.854,73.671,19.01
17,89.85,73.671,19.01
17,89.846,73.671,19
17,89.843,73.67,19.01
17,89.839,73.67,19.01
17,89.835,73.67,19.01
17,89.831,73.669,19.01
17,89.827,73.669,19.02
17,89.823,73.669,19.02
17,89.819,73.668,19.02
17,89.816,73.668,19.02
18,89.812,73.668,19.02
18,89.808,73.668,19
18,89.804,73.667,19.02
18,89.8,73.667,19.02
18,89.796,73.667,19.02
18,89.792,73.666,19.02
18,89.789,73.666,19.03
18,89.785,73.666,19.03
18,89.781,73.665,19.03
18,89.777,73.665,19.03
18,89.773,73.665,19.03
18,89.769,73.664,19
18,89.765,73.664,19.03
18,89.762,73.664,19.03
18,89.758,73.663,19.03
18,89.754,73.663,19.03
18,89.75,73.663,19.04
18,89.746,73.662,19.04
18,89.742,73.662,19.04
18,89.738,73.662,19.04
18,89.735,73.661,19.04
18,89.731,73.661,19
18,89.727,73.661,19.04
18,89.723,73.66,19.04
18,89.719,73.66,19.04
18,89.715,73.66,19.04
18,89.711,73.659,19.05
18,89.708,73.659,19.05
18,89.704,73.659,19.05
18,89.7,73.658,19.05
18,89.696,73.658,19.05
18,89.692,73.658,19
18,89.688,73.657,19.05
18,89.684,73.657,19.05
18,89.681,73.657,19.05
18,89.677,73.657,19.05
18,89.673,73.656,19.06
18,89.669,73.656,19.06
18,89.665,73.656,19.06
18,89.661,73.655,19.06
18,89.657,73.655,19.06
18,89.654,73.655,19
18,89.65,73.654,19.06
18,89.646,73.654,19.06
18,89.642,73.654,19.06
18,89.638,73.653,19.06
18,89.634,73.653,19.07
18,89.63,73.653,19.07
18,89.627,73.652,19.07
18,89.623,73.652,19.07
18,89.619,73.652,19.07
18,89.615,73.651,19
18,89.611,73.651,19.07
18,89.607,73.651,19.07
18,89.603,73.65,19.07
18,89.6,73.65,19.07
18,89.596,73.65,19.08
18,89.592,73.649,19.08
18,89.588,73.649,19.08
18,89.584,73.649,19.08
19,89.58,73.648,19.08
19,89.576,73.648,19
19,89.573,73.648,19.08
19,89.569,73.647,19.08
19,89.565,73.647,19.08
19,89.561,73.647,19.08
19,89.557,73.646,19.09
19,89.553,73.646,19.09
19,89.549,73.646,19.09
19,89.545,73.645,19.09
19,89.542,73.645,19.09
19,89.538,73.645,19
19,89.534,73.645,19.09
19,89.53,73.644,19.09
19,89.526,73.644,19.09
19,89.522,73.644,19.09
19,89.518,73.643,19.1
19,89.515,73.643,19.1
19,89.511,73.643,19.1
19,89.507,73.642,19.1
19,89.503,73.642,19.1
19,89.499,73.642,19
19,89.495,73.641,19.1
19,89.491,73.641,19.1
19,89.488,73.641,19.1
19,89.484,73.64,19.1
19,89.48,73.64,19.11
19,89.476,73.64,19.11
19,89.472,73.639,19.11
19,89.468,73.639,19.11
19,89.464,73.639,19.11
19,89.461,73.638,19
19,89.457,73.638,19.11
19,89.453,73.638,19.11
19,89.449,73.637,19.11
19,89.445,73.637,19.11
19,89.441,73.637,19.12
19,89.437,73.636,19.12
19,89.434,73.636,19.12
19,89.43,73.636,19.12
19,89.426,73.635,19.12
19,89.422,73.635,19
19,89.418,73.635,19.12
19,89.414,73.634,19.12
19,89.41,73.634,19.12
19,89.407,73.634,19.12
19,89.403,73.633,19.13
19,89.399,73.633,19.13
19,89.395,73.633,19.13
19,89.391,73.633,19.13
19,89.387,73.632,19.13
19,89.383,73.632,19.13
19,89.38,73.632,19.13
19,89.376,73.631,19.13
19,89.372,73.631,19.13
19,89.368,73.631,19.13
19,89.364,73.63,19.14
19,89.36,73.63,19.14
19,89.356,73.63,19.14
19,89.353,73.629,19.14
20,89.349,73.629,19.14
20,89.345,73.629,19.14
20,89.341,73.628,19.14
20,89.337,73.628,19.14
20,89.333,73.628,19.14
20,89.329,73.627,19.14
20,89.326,73.627,19.15
20,89.322,73.627,19.15
20,89.318,73.626,19.15
20,89.314,73.626,19.15
20,89.31,73.626,19.15
20,89.306,73.625,19.15
20,89.302,73.625,19.15
20,89.299,73.625,19.15
20,89.295,73.624,19.15
20,89.291,73.624,19.15
20,89.287,73.624,19.16
20,89.283,73.623,19.16
20,89.279,73.623,19.16
20,89.275,73.623,19.16
20,89.272,73.622,19.16
20,89.268,73.622,19.16
20,89.264,73.622,19.16
20,89.26,73.622,19.16
20,89.256,73.621,19.16
20,89.252,73.621,19.16
20,89.248,73.621,19.17
20,89.245,73.62,19.17
20,89.241,73.62,19.17
20,89.237,73.62,19.17
20,89.233,73.619,19.17
20,89.229,73.619,19.17
20,89.225,73.619,19.17
20,89.221,73.618,19.17
20,89.218,73.618,19.17
20,89.214,73.618,19.17
20,89.21,73.617,19.18
20,89.206,73.617,19.18
20,89.202,73.617,19.18
20,89.198,73.616,19.18
20,89.194,73.616,19.18
20,89.191,73.616,19.18
20,89.187,73.615,19.18
20,89.183,73.615,19.18
20,89.179,73.615,19.18
20,89.175,73.614,19.18
20,89.171,73.614,19.19
20,89.167,73.614,19.19
20,89.164,73.613,19.19
20,89.16,73.613,19.19
20,89.156,73.613,19.19
20,89.152,73.612,19.19
20,89.148,73.612,19.19
20,89.144,73.612,19.19
20,89.14,73.611,19.19
20,89.137,73.611,19.19
20,89.133,73.611,19.2
20,89.129,73.61,19.2
20,89.125,73.61,19.2
20,89.121,73.61,19.2
21,89.117,73.61,19.2
21,89.113,73.609,19
21,89.11,73.609,19.2
21,89.106,73.609,19.2
21,89.102,73.608,19.2
21,89.098,73.608,19.2
21,89.094,73.608,19.21
21,89.09,73.607,19.21
21,89.086,73.607,19.21
21,89.083,73.607,19.21
21,89.079,73.606,19.21
21,89.075,73.606,19.21
21,89.071,73.606,19.21
21,89.067,73.605,19.21
21,89.063,73.605,19.21
21,89.059,73.605,19.21
21,89.056,73.604,19.22
21,89.052,73.604,19.22
21,89.048,73.604,19.22
21,89.044,73.603,19.22
21,89.04,73.603,19.22
21,89.036,73.603,19.22
21,89.032,73.602,19.22
21,89.029,73.602,19.22
21,89.025,73.602,19.22
21,89.021,73.601,19.22
21,89.017,73.601,19.23
21,89.013,73.601,19.23
21,89.009,73.6,19.23
21,89.005,73.6,19.23
21,89.002,73.6,19.23
21,88.998,73.599,19.23
21,88.994,73.599,19.23
21,88.99,73.599,19.23
21,88.986,73.599,19.23
21,88.982,73.598,19.23
21,88.978,73.598,19.24
21,88.975,73.598,19.24
21,88.971,73.597,19.24
21,88.967,73.597,19.24
21,88.963,73.597,19.24
21,88.959,73.596,19.24
21,88.955,73.596,19.24
21,88.951,73.596,19.24
21,88.948,73.595,19.24
21,88.944,73.595,19.24
21,88.94,73.595,19.25
21,88.936,73.594,19.25
21,88.932,73.594,19.25
21,88.928,73.594,19.25
21,88.924,73.593,19.25
21,88.921,73.593,19.25
21,88.917,73.593,19.25
21,88.913,73.592,19.25
21,88.909,73.592,19.25
21,88.905,73.592,19.25
21,88.901,73.591,19.26
21,88.897,73.591,19.26
21,88.893,73.591,19.26
21,88.89,73.59,19.26
22,88.886,73.59,19.26
22,88.882,73.59,19.26
22,88.878,73.589,19.26
22,88.874,73.589,19.26
22,88.87,73.589,19.26
22,88.866,73.588,19.26
22,88.863,73.588,19.27
22,88.859,73.588,19.27
22,88.855,73.587,19.27
22,88.851,73.587,19.27
22,88.847,73.587,19.27
22,88.843,73.587,19.27
22,88.839,73.586,19.27
22,88.836,73.586,19.27
22,88.832,73.586,19.27
22,88.828,73.585,19.27
22,88.824,73.585,19.28
22,88.82,73.585,19.28
22,88.816,73.584,19.28
22,88.812,73.584,19.28
22,88.809,73.584,19.28
22,88.805,73.583,19.28
22,88.801,73.583,19.28
22,88.797,73.583,19.28
22,88.793,73.582,19.28
22,88.789,73.582,19.28
22,88.785,73.582,19.29
22,88.782,73.581,19.29
22,88.778,73.581,19.29
22,88.774,73.581,19.29
22,88.77,73.58,19.29
22,88.766,73.58,19.29
22,88.762,73.58,19.29
22,88.758,73.579,19.29
22,88.755,73.579,19.29
22,88.751,73.579,19.29
22,88.747,73.578,19.3
22,88.743,73.578,19.3
22,88.739,73.578,19.3
22,88.735,73.577,19.3
22,88.731,73.577,19.3
22,88.728,73.577,19
22,88.724,73.576,19.3
22,88.72,73.576,19.3
22,88.716,73.576,19.3
22,88.712,73.576,19.3
22,88.708,73.575,19.31
22,88.704,73.575,19.31
22,88.701,73.575,19.31
22,88.697,73.574,19.31
22,88.693,73.574,19.31
22,88.689,73.574,19.31
22,88.685,73.573,19.31
22,88.681,73.573,19.31
22,88.677,73.573,19.31
22,88.674,73.572,19.31
22,88.67,73.572,19.32
22,88.666,73.572,19.32
22,88.662,73.571,19.32
22,88.658,73.571,19.32
23,88.654,73.571,19.32
23,88.65,73.57,19.32
23,88.647,73.57,19.32
23,88.643,73.57,19.32
23,88.639,73.569,19.32
23,88.635,73.569,19.32
23,88.631,73.569,19.33
23,88.627,73.568,19.33
23,88.623,73.568,19.33
23,88.62,73.568,19.33
23,88.616,73.567,19.33
23,88.612,73.567,19.33
23,88.608,73.567,19.33
23,88.604,73.566,19.33
23,88.6,73.566,19.33
23,88.596,73.566,19.33
23,88.593,73.565,19.34
23,88.589,73.565,19.34
23,88.585,73.565,19.34
23,88.581,73.564,19.34
23,88.577,73.564,19.34
23,88.573,73.564,19.34
23,88.569,73.564,19.34
23,88.566,73.563,19.34
23,88.562,73.563,19.34
23,88.558,73.563,19.34
23,88.554,73.562,19.35
23,88.55,73.562,19.35
23,88.546,73.562,19.35
23,88.542,73.561,19.35
23,88.539,73.561,19.35
23,88.535,73.561,19.35
23,88.531,73.56,19.35
23,88.527,73.56,19.35
23,88.523,73.56,19.35
23,88.519,73.559,19.35
23,88.515,73.559,19.36
23,88.512,73.559,19.36
23,88.508,73.558,19.36
23,88.504,73.558,19.36
23,88.5,73.558,19.36
23,88.496,73.557,19.36
23,88.492,73.557,19.36
23,88.488,73.557,19.36
23,88.485,73.556,19.36
23,88.481,73.556,19.36
23,88.477,73.556,19.37
23,88.473,73.555,19.37
23,88.469,73.555,19.37
23,88.465,73.555,19.37
23,88.461,73.554,19.37
23,88.458,73.554,19.37
23,88.454,73.554,19.37
23,88.45,73.553,19.37
23,88.446,73.553,19.37
23,88.442,73.553,19.37
23,88.438,73.553,19.38
23,88.434,73.552,19.38
23,88.431,73.552,19.38
23,88.427,73.552,19.38
24,88.423,73.551,19.38
24,88.419,73.551,19.38
24,88.415,73.551,19.38
24,88.411,73.55,19.38
24,88.407,73.55,19.38
24,88.404,73.55,19.38
24,88.4,73.549,19.39
24,88.396,73.549,19.39
24,88.392,73.549,19.39
24,88.388,73.548,19.39
24,88.384,73.548,19.39
24,88.38,73.548,19.39
24,88.377,73.547,19.39
24,88.373,73.547,19.39
24,88.369,73.547,19.39
24,88.365,73.546,19.39
24,88.361,73.546,19.4
24,88.357,73.546,19.4
24,88.353,73.545,19.4
24,88.35,73.545,19.4
24,88.346,73.545,19.4
24,88.342,73.544,19
24,88.338,73.544,19.4
24,88.334,73.544,19.4
24,88.33,73.543,19.4
24,88.326,73.543,19.4
24,88.323,73.543,19.41
24,88.319,73.542,19.41
24,88.315,73.542,19.41
24,88.311,73.542,19.41
24,88.307,73.541,19.41
24,88.303,73.541,19.41
24,88.299,73.541,19.41
24,88.296,73.541,19.41
24,88.292,73.54,19.41
24,88.288,73.54,19.41
24,88.284,73.54,19.42
24,88.28,73.539,19.42
24,88.276,73.539,19.42
24,88.272,73.539,19.42
24,88.268,73.538,19.42
24,88.265,73.538,19.42
24,88.261,73.538,19.42
24,88.257,73.537,19.42
24,88.253,73.537,19.42
24,88.249,73.537,19.42
24,88.245,73.536,19.43
24,88.241,73.536,19.43
24,88.238,73.536,19.43
24,88.234,73.535,19.43
24,88.23,73.535,19.43
24,88.226,73.535,19.43
24,88.222,73.534,19.43
24,88.218,73.534,19.43
24,88.214,73.534,19.43
24,88.211,73.533,19.43
24,88.207,73.533,19.44
24,88.203,73.533,19.44
24,88.199,73.532,19.44
24,88.195,73.532,19.44
25,88.191,73.532,19.44
25,88.187,73.531,19.44
25,88.184,73.531,19.44
25,88.18,73.531,19.44
25,88.176,73.53,19.44
25,88.172,73.53,19.44
25,88.168,73.53,19.45
25,88.164,73.529,19.45
25,88.16,73.529,19.45
25,88.157,73.529,19.45
25,88.153,73.529,19.45
25,88.149,73.528,19.45
25,88.145,73.528,19.45
25,88.141,73.528,19.45
25,88.137,73.527,19.45
25,88.133,73.527,19.45
25,88.13,73.527,19.46
25,88.126,73.526,19.46
25,88.122,73.526,19.46
25,88.118,73.526,19.46
25,88.114,73.525,19.46
25,88.11,73.525,19.46
25,88.106,73.525,19.46
25,88.103,73.524,19.46
25,88.099,73.524,19.46
25,88.095,73.524,19.46
25,88.091,73.523,19.47
25,88.087,73.523,19.47
25,88.083,73.523,19.47
25,88.079,73.522,19.47
25,88.076,73.522,19.47
25,88.072,73.522,19.47
25,88.068,73.521,19.47
25,88.064,73.521,19.47
25,88.06,73.521,19.47
25,88.056,73.52,19.47
25,88.052,73.52,19.48
25,88.049,73.52,19.48
25,88.045,73.519,19.48
25,88.041,73.519,19.48
25,88.037,73.519,19.48
25,88.033,73.518,19.48
25,88.029,73.518,19.48
25,88.025,73.518,19.48
25,88.022,73.518,19.48
25,88.018,73.517,19.48
25,88.014,73.517,19.49
25,88.01,73.517,19.49
25,88.006,73.516,19.49
25,88.002,73.516,19.49
25,87.998,73.516,19.49
25,87.995,73.515,19.49
25,87.991,73.515,19.49
25,87.987,73.515,19.49
25,87.983,73.514,19.49
25,87.979,73.514,19.49
25,87.975,73.514,19.5
25,87.971,73.513,19.5
25,87.968,73.513,19.5
25,87.964,73.513,19.5
26,87.96,73.512,19.5
26,87.956,73.512,19
26,87.952,73.512,19.5
26,87.948,73.511,19.5
26,87.944,73.511,19.5
26,87.941,73.511,19.5
26,87.937,73.51,19.51
26,87.933,73.51,19.51
26,87.929,73.51,19.51
26,87.925,73.509,19.51
26,87.921,73.509,19.51
26,87.917,73.509,19.51
26,87.914,73.508,19.51
26,87.91,73.508,19.51
26,87.906,73.508,19.51
26,87.902,73.507,19.51
26,87.898,73.507,19.52
26,87.894,73.507,19.52
26,87.89,73.506,19.52
26,87.887,73.506,19.52
26,87.883,73.506,19.52
26,87.879,73.505,19.52
26,87.875,73.505,19.52
26,87.871,73.505,19.52
26,87.867,73.505,19.52
26,87.863,73.504,19.52
26,87.859,73.504,19.53
26,87.856,73.504,19.53
26,87.852,73.503,19.53
26,87.848,73.503,19.53
26,87.844,73.503,19.53
26,87.84,73.502,19.53
26,87.836,73.502,19.53
26,87.832,73.502,19.53
26,87.829,73.501,19.53
26,87.825,73.501,19.53
26,87.821,73.501,19.54
26,87.817,73.5,19.54
26,87.813,73.5,19.54
26,87.809,73.5,19.54
26,87.805,73.499,19.54
26,87.802,73.499,19.54
26,87.798,73.499,19.54
26,87.794,73.498,19.54
26,87.79,73.498,19.54
26,87.786,73.498,19.54
26,87.782,73.497,19.55
26,87.778,73.497,19.55
26,87.775,73.497,19.55
26,87.771,73.496,19.55
26,87.767,73.496,19.55
26,87.763,73.496,19.55
26,87.759,73.495,19.55
26,87.755,73.495,19.55
26,87.751,73.495,19.55
26,87.748,73.494,19.55
26,87.744,73.494,19.56
26,87.74,73.494,19.56
26,87.736,73.493,19.56
26,87.732,73.493,19.56
27,87.728,73.493,19.56
27,87.724,73.492,19.56
27,87.721,73.492,19.56
27,87.717,73.492,19.56
27,87.713,73.491,19.56
27,87.709,73.491,19.56
27,87.705,73.491,19.57
27,87.701,73.49,19.57
27,87.697,73.49,19.57
27,87.694,73.49,19.57
27,87.69,73.49,19.57
27,87.686,73.489,19.57
27,87.682,73.489,19.57
27,87.678,73.489,19.57
27,87.674,73.488,19.57
27,87.67,73.488,19.57
27,87.667,73.488,19.58
27,87.663,73.487,19.58
27,87.659,73.487,19.58
27,87.655,73.487,19.58
27,87.651,73.486,19.58
27,87.647,73.486,19.58
27,87.643,73.486,19.58
27,87.639,73.485,19.58
27,87.636,73.485,19.58
27,87.632,73.485,19.58
27,87.628,73.484,19.59
27,87.624,73.484,19.59
27,87.62,73.484,19.59
27,87.616,73.483,19.59
27,87.612,73.483,19.59
27,87.609,73.483,19.59
27,87.605,73.482,19.59
27,87.601,73.482,19.59
27,87.597,73.482,19.59
27,87.593,73.481,19.59
27,87.589,73.481,19.6
27,87.585,73.481,19.6
27,87.582,73.48,19.6
27,87.578,73.48,19.6
27,87.574,73.48,19.6
27,87.57,73.479,19
27,87.566,73.479,19.6
27,87.562,73.479,19.6
27,87.558,73.478,19.6
27,87.555,73.478,19.6
27,87.551,73.478,19.61
27,87.547,73.477,19.61
27,87.543,73.477,19.61
27,87.539,73.477,19.61
27,87.535,73.476,19.61
27,87.531,73.476,19.61
27,87.528,73.476,19.61
27,87.524,73.475,19.61
27,87.52,73.475,19.61
27,87.516,73.475,19.61
27,87.512,73.475,19.62
27,87.508,73.474,19.62
27,87.504,73.474,19.62
27,87.501,73.474,19.62
28,87.497,73.473,19.62
28,87.493,73.473,19.62
28,87.489,73.473,19.62
28,87.485,73.472,19.62
28,87.481,73.472,19.62
28,87.477,73.472,19.62
28,87.474,73.471,19.63
28,87.47,73.471,19.63
28,87.466,73.471,19.63
28,87.462,73.47,19.63
28,87.458,73.47,19.63
28,87.454,73.47,19.63
28,87.45,73.469,19.63
28,87.446,73.469,19.63
28,87.443,73.469,19.63
28,87.439,73.468,19.63
28,87.435,73.468,19.64
28,87.431,73.468,19.64
28,87.427,73.467,19.64
28,87.423,73.467,19.64
28,87.419,73.467,19.64
28,87.416,73.466,19.64
28,87.412,73.466,19.64
28,87.408,73.466,19.64
28,87.404,73.465,19.64
28,87.4,73.465,19.64
28,87.396,73.465,19.65
28,87.392,73.464,19.65
28,87.389,73.464,19.65
28,87.385,73.464,19.65
28,87.381,73.463,19.65
28,87.377,73.463,19.65
28,87.373,73.463,19.65
28,87.369,73.462,19.65
28,87.365,73.462,19.65
28,87.362,73.462,19.65
28,87.358,73.461,19.66
28,87.354,73.461,19.66
28,87.35,73.461,19.66
28,87.346,73.46,19.66
28,87.342,73.46,19.66
28,87.338,73.46,19.66
28,87.335,73.46,19.66
28,87.331,73.459,19.66
28,87.327,73.459,19.66
28,87.323,73.459,19.66
28,87.319,73.458,19.67
28,87.315,73.458,19.67
28,87.311,73.458,19.67
28,87.308,73.457,19.67
28,87.304,73.457,19.67
28,87.3,73.457,19.67
28,87.296,73.456,19.67
28,87.292,73.456,19.67
28,87.288,73.456,19.67
28,87.284,73.455,19.67
28,87.281,73.455,19.68
28,87.277,73.455,19.68
28,87.273,73.454,19.68
28,87.269,73.454,19.68
29,87.265,73.454,19.68
29,87.261,73.453,19.68
29,87.257,73.453,19.68
29,87.253,73.453,19.68
29,87.25,73.452,19.68
29,87.246,73.452,19.68
29,87.242,73.452,19.69
29,87.238,73.451,19.69
29,87.234,73.451,19.69
29,87.23,73.451,19.69
29,87.226,73.45,19.69
29,87.223,73.45,19.69
29,87.219,73.45,19.69
29,87.215,73.449,19.69
29,87.211,73.449,19.69
29,87.207,73.449,19.69
29,87.203,73.448,19.7
29,87.199,73.448,19.7
29,87.196,73.448,19.7
29,87.192,73.447,19.7
29,87.188,73.447,19.7
29,87.184,73.447,19
29,87.18,73.446,19.7
29,87.176,73.446,19.7
29,87.172,73.446,19.7
29,87.169,73.445,19.7
29,87.165,73.445,19.71
29,87.161,73.445,19.71
29,87.157,73.445,19.71
29,87.153,73.444,19.71
29,87.149,73.444,19.71
29,87.145,73.444,19.71
29,87.142,73.443,19.71
29,87.138,73.443,19.71
29,87.134,73.443,19.71
29,87.13,73.442,19.71
29,87.126,73.442,19.72
29,87.122,73.442,19.72
29,87.118,73.441,19.72
29,87.115,73.441,19.72
29,87.111,73.441,19.72
29,87.107,73.44,19.72
29,87.103,73.44,19.72
29,87.099,73.44,19.72
29,87.095,73.439,19.72
29,87.091,73.439,19.72
29,87.088,73.439,19.73
29,87.084,73.438,19.73
29,87.08,73.438,19.73
29,87.076,73.438,19.73
29,87.072,73.437,19.73
29,87.068,73.437,19.73
29,87.064,73.437,19.73
29,87.06,73.436,19.73
29,87.057,73.436,19.73
29,87.053,73.436,19.73
29,87.049,73.435,19.74
29,87.045,73.435,19.74
29,87.041,73.435,19.74
29,87.037,73.434,19.74
30,87.033,73.434,19.74
30,87.03,73.434,19.74
30,87.026,73.433,19.74
30,87.022,73.433,19.74
30,87.018,73.433,19.74
30,87.014,73.432,19.74
30,87.01,73.432,19.75
30,87.006,73.432,19.75
30,87.003,73.431,19.75
30,86.999,73.431,19.75
30,86.995,73.431,19.75
30,86.991,73.43,19.75
30,86.987,73.43,19.75
30,86.983,73.43,19.75
30,86.979,73.43,19.75
30,86.976,73.429,19.75
30,86.972,73.429,19.76
30,86.968,73.429,19.76
30,86.964,73.428,19.76
30,86.96,73.428,19.76
30,86.956,73.428,19.76
30,86.952,73.427,19.76
30,86.949,73.427,19.76
30,86.945,73.427,19.76
30,86.941,73.426,19.76
30,86.937,73.426,19.76
30,86.933,73.426,19.77
30,86.929,73.425,19.77
30,86.925,73.425,19.77
30,86.922,73.425,19.77
30,86.918,73.424,19.77
30,86.914,73.424,19.77
30,86.91,73.424,19.77
30,86.906,73.423,19.77
30,86.902,73.423,19.77
30,86.898,73.423,19.77
30,86.894,73.422,19.78
30,86.891,73.422,19.78
30,86.887,73.422,19.78
30,86.883,73.421,19.78
30,86.879,73.421,19.78
30,86.875,73.421,19.78
30,86.871,73.42,19.78
30,86.867,73.42,19.78
30,86.864,73.42,19.78
30,86.86,73.419,19.78
30,86.856,73.419,19.79
30,86.852,73.419,19.79
30,86.848,73.418,19.79
30,86.844,73.418,19.79
30,86.84,73.418,19.79
30,86.837,73.417,19.79
30,86.833,73.417,19.79
30,86.829,73.417,19.79
30,86.825,73.416,19.79
30,86.821,73.416,19.79
30,86.817,73.416,19.8
30,86.813,73.416,19.8
30,86.81,73.415,19.8
30,86.806,73.415,19.8
31,86.802,73.415,19.8
31,86.798,73.414,19
31,86.794,73.414,19.8
31,86.79,73.414,19.8
31,86.786,73.413,19.8
31,86.783,73.413,19.8
31,86.779,73.413,19.81
31,86.775,73.412,19.81
31,86.771,73.412,19.81
31,86.767,73.412,19.81
31,86.763,73.411,19.81
31,86.759,73.411,19.81
31,86.756,73.411,19.81
31,86.752,73.41,19.81
31,86.748,73.41,19.81
31,86.744,73.41,19.81
31,86.74,73.409,19.82
31,86.736,73.409,19.82
31,86.732,73.409,19.82
31,86.729,73.408,19.82
31,86.725,73.408,19.82
31,86.721,73.408,19.82
31,86.717,73.407,19.82
31,86.713,73.407,19.82
31,86.709,73.407,19.82
31,86.705,73.406,19.82
31,86.701,73.406,19.83
31,86.698,73.406,19.83
31,86.694,73.405,19.83
31,86.69,73.405,19.83
31,86.686,73.405,19.83
31,86.682,73.404,19.83
31,86.678,73.404,19.83
31,86.674,73.404,19.83
31,86.671,73.403,19.83
31,86.667,73.403,19.83
31,86.663,73.403,19.84
31,86.659,73.402,19.84
31,86.655,73.402,19.84
31,86.651,73.402,19.84
31,86.647,73.401,19.84
31,86.644,73.401,19.84
31,86.64,73.401,19.84
31,86.636,73.401,19.84
31,86.632,73.4,19.84
31,86.628,73.4,19.84
31,86.624,73.4,19.85
31,86.62,73.399,19.85
31,86.617,73.399,19.85
31,86.613,73.399,19.85
31,86.609,73.398,19.85
31,86.605,73.398,19.85
31,86.601,73.398,19.85
31,86.597,73.397,19.85
31,86.593,73.397,19.85
31,86.59,73.397,19.85
31,86.586,73.396,19.86
31,86.582,73.396,19.86
31,86.578,73.396,19.86
31,86.574,73.395,19.86
32,86.57,73.395,19.86
32,86.566,73.395,19.86
32,86.563,73.394,19.86
32,86.559,73.394,19.86
32,86.555,73.394,19.86
32,86.551,73.393,19.86
32,86.547,73.393,19.87
32,86.543,73.393,19.87
32,86.539,73.392,19.87
32,86.536,73.392,19.87
32,86.532,73.392,19.87
32,86.528,73.391,19.87
32,86.524,73.391,19.87
32,86.52,73.391,19.87
32,86.516,73.39,19.87
32,86.512,73.39,19.87
32,86.508,73.39,19.88
32,86.505,73.389,19.88
32,86.501,73.389,19.88
32,86.497,73.389,19.88
32,86.493,73.388,19.88
32,86.489,73.388,19.88
32,86.485,73.388,19.88
32,86.481,73.387,19.88
32,86.478,73.387,19.88
32,86.474,73.387,19.88
32,86.47,73.386,19.89
32,86.466,73.386,19.89
32,86.462,73.386,19.89
32,86.458,73.386,19.89
32,86.454,73.385,19.89
32,86.451,73.385,19.89
32,86.447,73.385,19.89
32,86.443,73.384,19.89
32,86.439,73.384,19.89
32,86.435,73.384,19.89
32,86.431,73.383,19.9
32,86.427,73.383,19.9
32,86.424,73.383,19.9
32,86.42,73.382,19.9
32,86.416,73.382,19.9
32,86.412,73.382,19
32,86.408,73.381,19.9
32,86.404,73.381,19.9
32,86.4,73.381,19.9
32,86.397,73.38,19.9
32,86.393,73.38,19.91
32,86.389,73.38,19.91
32,86.385,73.379,19.91
32,86.381,73.379,19.91
32,86.377,73.379,19.91
32,86.373,73.378,19.91
32,86.37,73.378,19.91
32,86.366,73.378,19.91
32,86.362,73.377,19.91
32,86.358,73.377,19.91
32,86.354,73.377,19.92
32,86.35,73.376,19.92
32,86.346,73.376,19.92
32,86.343,73.376,19.92
33,86.339,73.375,19.92
33,86.335,73.375,19.92
33,86.331,73.375,19.92
33,86.327,73.374,19.92
33,86.323,73.374,19.92
33,86.319,73.374,19.92
33,86.315,73.373,19.93
33,86.312,73.373,19.93
33,86.308,73.373,19.93
